charge_id,order_id,ext_id,delivery_mode_id,amount,order_date
277759,977759,R59766369,1,2.0,2026-05-17
277760,977760,,1,0.0,2026-06-03
277761,977761,R51747371,1,2.0,2026-05-22
277762,977762,R54967192,1,0.0,2026-05-14
277763,977763,R59741303,1,2.0,2026-05-22
277764,977764,R58628641,1,2.0,2026-06-03
277765,977765,R53678465,1,2.0,2026-05-26
277766,977766,R51277200,1,2.0,2026-05-14
277767,977767,R56964145,1,0.0,2026-04-28
277768,977768,R55147960,1,0.0,2026-05-23
277769,977769,R59233059,1,1.5,2026-05-21
277770,977770,R54915844,1,1.5,2026-05-21
277771,977771,R57912868,1,2.0,2026-05-22
277772,977772,R54474139,1,0.0,2026-05-23
277773,977773,R51382033,1,0.0,2026-06-03
277774,977774,R53050485,1,0.0,2026-06-02
277775,977775,R57102884,1,0.0,2026-05-03
277776,977776,R58062497,1,0.0,2026-05-28
277777,977777,R58416610,1,0.0,2026-05-28
277778,977778,R58701655,1,0.0,2026-05-31
277779,977779,R55513174,1,0.0,2026-05-24
277780,977780,R54649524,1,0.0,2026-05-18
277781,977781,R58556451,1,2.0,2026-05-30
277782,977782,R55151303,1,2.0,2026-05-19
277783,977783,R53201350,1,2.0,2026-06-02
277784,977784,R54697606,1,0.0,2026-05-29
277785,977785,R52756302,1,1.5,2026-05-25
277786,977786,R53251405,1,0.0,2026-06-03
277787,977787,R57139118,1,0.0,2026-05-23
277788,977788,R57778209,1,1.5,2026-05-18
277789,977789,R52216805,1,0.0,2026-04-22
277790,977790,R56005269,1,2.0,2026-05-12
277791,977791,R58507200,1,2.0,2026-06-03
277792,977792,R52776464,1,0.0,2026-05-06
277793,977793,R57621626,1,0.0,2026-05-24
277794,977794,R53206857,1,0.0,2026-05-30
277795,977795,R58208669,1,0.0,2026-05-17
277796,977796,R55399692,1,2.0,2026-05-21
277797,977797,R56999153,1,0.0,2026-05-22
277798,977798,R53241128,1,2.0,2026-05-13
277799,977799,R55733576,1,2.0,2026-05-07
277800,977800,R54992469,1,0.0,2026-06-03
277801,977801,R56282958,1,1.5,2026-05-26
277802,977802,R54677042,1,0.0,2026-06-03
277803,977803,R52902474,1,0.0,2026-06-01
277804,977804,R52369030,1,0.0,2026-05-26
277805,977805,R51439109,1,2.0,2026-05-23
277806,977806,R51823383,1,0.0,2026-05-11
277807,977807,R51365137,1,0.0,2026-05-14
277808,977808,R51815960,1,0.0,2026-05-30
277809,977809,R53250658,1,0.0,2026-05-21
277810,977810,R55042869,1,2.0,2026-05-31
277811,977811,R53636091,1,0.0,2026-05-15
277812,977812,R58056032,1,1.5,2026-05-24
277813,977813,R51101547,1,0.0,2026-05-31
277814,977814,,1,0.0,2026-05-24
277815,977815,R52654142,1,0.0,2026-05-15
277816,977816,R51021445,1,0.0,2026-05-11
277817,977817,,1,0.0,2026-06-02
277818,977818,R59238174,1,2.0,2026-06-03
277819,977819,R51563136,1,2.0,2026-05-27
277820,977820,R56922997,1,0.0,2026-06-03
277821,977821,R57173791,1,0.0,2026-05-12
277822,977822,R56943782,1,2.0,2026-05-14
277823,977823,R51449942,1,0.0,2026-04-23
277824,977824,R53016348,1,2.0,2026-05-14
277825,977825,R51652021,1,1.5,2026-05-27
277826,977826,R52789136,1,2.0,2026-05-16
277827,977827,R58421658,1,1.5,2026-05-30
277828,977828,,1,0.0,2026-05-22
277829,977829,R52567230,1,0.0,2026-05-20
277830,977830,R55155661,1,2.0,2026-05-31
277831,977831,R52621720,1,0.0,2026-05-24
277832,977832,R52128389,1,0.0,2026-05-31
277833,977833,,1,2.0,2026-05-11
277834,977834,R57172019,1,0.0,2026-05-26
277835,977835,R52389795,1,0.0,2026-06-03
277836,977836,R54128943,1,0.0,2026-03-31
277837,977837,R55556218,1,2.0,2026-05-21
277838,977838,R59458231,1,1.5,2026-05-24
277839,977839,R57012093,1,0.0,2026-05-29
277840,977840,R52207878,1,0.0,2026-06-03
277841,977841,R54181604,1,2.0,2026-05-25
277842,977842,R58766288,1,1.5,2026-05-19
277843,977843,R55541573,1,2.0,2026-05-26
277844,977844,R52675118,1,0.0,2026-05-24
277845,977845,R53321766,1,0.0,2026-05-17
277846,977846,R52609259,1,0.0,2026-05-28
277847,977847,R54553695,1,0.0,2026-05-22
277848,977848,R54372314,1,2.0,2026-06-03
277849,977849,R58784554,1,2.0,2026-05-15
277850,977850,R52054417,1,0.0,2026-05-31
277851,977851,R55196521,1,0.0,2026-05-19
277852,977852,R52296562,1,0.0,2026-06-01
277853,977853,R57710166,1,0.0,2026-05-13
277854,977854,R59208261,1,0.0,2026-05-16
277855,977855,R59214535,1,0.0,2026-05-26
277856,977856,,1,2.0,2026-05-15
277857,977857,R57422592,1,0.0,2026-05-23
277858,977858,R51719853,1,0.0,2026-06-03
277859,977859,R59465453,1,2.0,2026-05-28
277860,977860,R52538141,1,0.0,2026-05-25
277861,977861,R59621088,1,0.0,2026-05-30
277862,977862,R54064042,1,0.0,2026-05-19
277863,977863,,1,2.0,2026-05-27
277864,977864,R51479366,1,0.0,2026-05-19
277865,977865,R53605173,1,0.0,2026-05-18
277866,977866,R51549382,1,1.5,2026-05-12
277867,977867,R56259128,1,0.0,2026-06-02
277868,977868,R52407783,1,2.0,2026-06-01
277869,977869,R51632951,1,0.0,2026-05-19
277870,977870,R55369119,1,0.0,2026-05-28
277871,977871,R53731451,1,2.0,2026-05-24
277872,977872,R55092043,1,2.0,2026-05-27
277873,977873,R53902143,1,0.0,2026-05-31
277874,977874,R53678465,1,2.0,2026-05-26
277875,977875,R55189778,1,0.0,2026-05-25
277876,977876,R59018854,1,1.5,2026-05-16
277877,977877,R51171094,1,2.0,2026-05-16
277878,977878,R54837102,1,2.0,2026-06-03
277879,977879,R53611437,1,0.0,2026-05-29
277880,977880,R51537524,1,0.0,2026-05-18
277881,977881,R53791180,1,0.0,2026-05-18
277882,977882,R54126357,1,0.0,2026-05-27
277883,977883,R54071264,1,2.0,2026-05-09
277884,977884,R58592953,1,0.0,2026-06-02
277885,977885,R53020572,1,0.0,2026-05-29
277886,977886,R53610958,1,0.0,2026-05-10
277887,977887,R57224603,1,1.5,2026-06-02
277888,977888,R57266622,1,0.0,2026-05-24
277889,977889,R51736481,1,0.0,2026-05-29
277890,977890,R55129168,1,1.5,2026-04-30
277891,977891,,1,0.0,2026-05-24
277892,977892,R57930578,1,2.0,2026-05-29
277893,977893,R52454093,1,0.0,2026-05-12
277894,977894,R57537233,1,1.5,2026-05-26
277895,977895,R57286516,1,0.0,2026-05-29
277896,977896,,1,0.0,2026-05-22
277897,977897,R56638776,1,0.0,2026-05-13
277898,977898,R51942449,1,0.0,2026-06-02
277899,977899,R52999261,1,0.0,2026-05-24
277900,977900,R59064216,1,0.0,2026-05-20
277901,977901,R53619071,1,0.0,2026-06-02
277902,977902,R56514605,1,1.5,2026-05-27
277903,977903,R59214602,1,0.0,2026-05-30
277904,977904,R59197093,1,0.0,2026-05-19
277905,977905,R55623370,1,0.0,2026-05-15
277906,977906,,1,0.0,2026-05-26
277907,977907,R51549516,1,0.0,2026-05-11
277908,977908,,1,2.0,2026-04-29
277909,977909,R51711003,1,0.0,2026-05-29
277910,977910,R51970647,1,0.0,2026-05-28
277911,977911,R57413675,1,1.5,2026-05-19
277912,977912,R53869577,1,0.0,2026-06-01
277913,977913,R59848099,1,0.0,2026-05-11
277914,977914,R59068440,1,1.5,2026-05-18
277915,977915,R58930917,1,0.0,2026-05-25
277916,977916,R58268197,1,0.0,2026-05-13
277917,977917,R56686111,1,0.0,2026-05-22
277918,977918,R53680093,1,0.0,2026-05-02
277919,977919,R56180041,1,2.0,2026-05-21
277920,977920,R52849210,1,0.0,2026-05-07
277921,977921,R54290785,1,0.0,2026-05-10
277922,977922,R59973630,1,1.5,2026-05-16
277923,977923,R57415169,1,0.0,2026-05-25
277924,977924,R59495289,1,0.0,2026-05-31
277925,977925,R58577628,1,1.5,2026-06-03
277926,977926,R55185286,1,0.0,2026-05-21
277927,977927,R57488605,1,0.0,2026-05-30
277928,977928,R59598474,1,0.0,2026-05-19
277929,977929,R53807118,1,0.0,2026-05-30
277930,977930,R53940896,1,0.0,2026-05-03
277931,977931,R59249821,1,0.0,2026-06-01
277932,977932,R52124989,1,0.0,2026-05-24
277933,977933,R52585965,1,0.0,2026-05-03
277934,977934,R57520270,1,0.0,2026-05-28
277935,977935,R57072445,1,0.0,2026-05-21
277936,977936,R55654087,1,2.0,2026-05-26
277937,977937,,1,0.0,2026-05-14
277938,977938,R59971657,1,0.0,2026-05-27
277939,977939,R52735470,1,1.5,2026-05-18
277940,977940,R57424297,1,0.0,2026-05-20
277941,977941,R54323954,1,0.0,2026-05-07
277942,977942,R52360850,1,0.0,2026-05-31
277943,977943,R53416302,1,0.0,2026-06-02
277944,977944,R52994012,1,2.0,2026-06-02
277945,977945,R56043955,1,0.0,2026-05-02
277946,977946,R55206674,1,2.0,2026-05-09
277947,977947,R52113342,1,0.0,2026-05-14
277948,977948,R54416919,1,2.0,2026-06-03
277949,977949,R58729173,1,2.0,2026-05-30
277950,977950,R58550656,1,0.0,2026-05-17
277951,977951,R53952198,1,0.0,2026-05-19
277952,977952,R53534544,1,1.5,2026-05-29
277953,977953,R54117852,1,0.0,2026-05-23
277954,977954,R56445547,1,0.0,2026-05-30
277955,977955,,1,2.0,2026-06-01
277956,977956,R56401210,1,1.5,2026-04-29
277957,977957,R51906962,1,0.0,2026-05-22
277958,977958,R52538074,1,2.0,2026-05-29
277959,977959,R54569633,1,0.0,2026-05-10
277960,977960,R57184547,1,0.0,2026-05-17
277961,977961,R56335274,1,1.5,2026-06-01
277962,977962,R58999506,1,1.5,2026-05-31
277963,977963,R51038820,1,2.0,2026-05-02
277964,977964,R53431148,1,0.0,2026-05-27
277965,977965,R54832332,1,0.0,2026-05-30
277966,977966,R57094570,1,1.5,2026-05-23
277967,977967,R58116307,1,0.0,2026-05-29
277968,977968,R51701396,1,2.0,2026-05-29
277969,977969,R57499562,1,0.0,2026-05-31
277970,977970,R58348567,1,0.0,2026-05-25
277971,977971,R56619160,1,2.0,2026-05-18
277972,977972,R59978946,1,0.0,2026-05-25
277973,977973,R52979712,1,0.0,2026-06-01
277974,977974,R52489724,1,1.5,2026-05-24
277975,977975,R51169791,1,0.0,2026-06-02
277976,977976,R57217860,1,0.0,2026-06-05
277977,977977,R57428799,1,1.5,2026-06-07
277978,977978,,1,1.5,2026-05-24
277979,977979,R53736010,1,0.0,2026-06-13
277980,977980,R59080633,1,2.0,2026-06-07
277981,977981,R54386815,1,2.0,2026-05-25
277982,977982,R53239078,1,1.5,2026-06-01
277983,977983,R59992978,1,2.0,2026-05-29
277984,977984,R53731518,1,1.5,2026-06-06
277985,977985,R51060811,1,0.0,2026-05-14
277986,977986,R56203134,1,1.5,2026-06-11
277987,977987,R52413434,1,2.0,2026-06-10
277988,977988,R51810999,1,0.0,2026-05-28
277989,977989,R56428785,1,0.0,2026-05-29
277990,977990,R57502627,1,2.0,2026-06-11
277991,977991,R58770378,1,0.0,2026-06-13
277992,977992,R55927495,1,0.0,2026-06-04
277993,977993,,1,0.0,2026-06-07
277994,977994,R53536517,1,0.0,2026-05-19
277995,977995,R55539188,1,0.0,2026-06-08
277996,977996,R52930672,1,2.0,2026-05-25
277997,977997,R59622726,1,0.0,2026-06-01
277998,977998,R54466706,1,2.0,2026-05-22
277999,977999,R59622458,1,1.5,2026-06-01
278000,978000,R56409916,1,2.0,2026-05-09
278001,978001,R53812568,1,0.0,2026-06-06
278002,978002,R51368336,1,0.0,2026-06-05
278003,978003,R56750208,1,0.0,2026-05-27
278004,978004,R54793646,1,0.0,2026-06-09
278005,978005,,1,0.0,2026-06-12
278006,978006,R57816483,1,2.0,2026-05-19
278007,978007,R54482788,1,0.0,2026-06-09
278008,978008,R55822662,1,2.0,2026-06-08
278009,978009,R59091044,1,2.0,2026-06-08
278010,978010,R57455091,1,2.0,2026-06-03
278011,978011,R54434227,1,2.0,2026-05-29
278012,978012,,1,0.0,2026-06-10
278013,978013,R59925950,1,0.0,2026-05-14
278014,978014,R58289987,1,0.0,2026-05-22
278015,978015,R59596156,1,2.0,2026-06-11
278016,978016,R59405724,1,0.0,2026-05-24
278017,978017,,1,0.0,2026-06-03
278018,978018,R54353301,1,0.0,2026-04-29
278019,978019,R53259642,1,1.5,2026-05-16
278020,978020,R54456151,1,2.0,2026-06-11
278021,978021,R52145141,1,1.5,2026-06-02
278022,978022,R58924375,1,1.5,2026-05-24
278023,978023,R53952955,1,0.0,2026-05-29
278024,978024,R54732758,1,0.0,2026-05-26
278025,978025,R54957049,1,0.0,2026-06-13
278026,978026,R59299608,1,0.0,2026-06-09
278027,978027,R52004017,1,2.0,2026-06-04
278028,978028,R54879945,1,0.0,2026-06-02
278029,978029,R54144814,1,2.0,2026-05-31
278030,978030,R53278990,1,0.0,2026-06-08
278031,978031,R59010406,1,2.0,2026-05-01
278032,978032,R54674456,1,2.0,2026-06-03
278033,978033,,1,2.0,2026-06-13
278034,978034,R58548070,1,0.0,2026-06-07
278035,978035,R59795046,1,0.0,2026-06-11
278036,978036,R55759523,1,0.0,2026-06-12
278037,978037,R58425460,1,2.0,2026-05-28
278038,978038,R59754655,1,0.0,2026-06-13
278039,978039,R53538423,1,0.0,2026-06-11
278040,978040,R55568545,1,0.0,2026-05-21
278041,978041,R58853612,1,2.0,2026-05-27
278042,978042,R59436240,1,0.0,2026-06-10
278043,978043,R56482940,1,0.0,2026-05-19
278044,978044,R52861269,1,0.0,2026-06-07
278045,978045,R59431537,1,1.5,2026-06-07
278046,978046,R52537806,1,0.0,2026-05-25
278047,978047,R58099823,1,2.0,2026-05-27
278048,978048,R56455288,1,2.0,2026-06-02
278049,978049,R55329954,1,0.0,2026-06-02
278050,978050,R52688192,1,0.0,2026-06-06
278051,978051,R55133727,1,1.5,2026-05-23
278052,978052,R56170176,1,0.0,2026-05-17
278053,978053,R57278202,1,0.0,2026-06-12
278054,978054,R57957205,1,1.5,2026-05-09
278055,978055,R56154295,1,0.0,2026-05-31
278056,978056,R51093032,1,2.0,2026-05-18
278057,978057,R55490560,1,0.0,2026-06-09
278058,978058,R51457221,1,2.0,2026-05-29
278059,978059,R56493093,1,2.0,2026-06-12
278060,978060,R58534440,1,2.0,2026-06-10
278061,978061,R58485678,1,0.0,2026-05-24
278062,978062,R57624001,1,0.0,2026-06-13
278063,978063,R52623080,1,1.5,2026-06-04
278064,978064,,1,0.0,2026-06-08
278065,978065,R56060171,1,0.0,2026-06-11
278066,978066,R55822528,1,0.0,2026-05-20
278067,978067,R56667587,1,0.0,2026-05-06
278068,978068,R51217404,1,0.0,2026-06-02
278069,978069,R52083985,1,0.0,2026-06-05
278070,978070,R57869278,1,0.0,2026-06-09
278071,978071,R52697866,1,0.0,2026-06-04
278072,978072,R58378671,1,2.0,2026-06-04
278073,978073,,1,2.0,2026-06-08
278074,978074,R51482632,1,0.0,2026-06-11
278075,978075,R51786402,1,2.0,2026-05-01
278076,978076,R54572755,1,0.0,2026-06-04
278077,978077,R57695933,1,0.0,2026-05-29
278078,978078,R55092522,1,0.0,2026-05-22
278079,978079,R52896411,1,0.0,2026-06-10
278080,978080,R56880777,1,0.0,2026-06-12
278081,978081,R54219945,1,2.0,2026-05-15
278082,978082,R56850606,1,0.0,2026-05-19
278083,978083,,1,0.0,2026-05-21
278084,978084,R55805096,1,2.0,2026-05-20
278085,978085,R53675936,1,2.0,2026-06-05
278086,978086,R53273674,1,2.0,2026-06-01
278087,978087,R52774213,1,0.0,2026-06-02
278088,978088,,1,0.0,2026-05-29
278089,978089,R59269437,1,0.0,2026-05-31
278090,978090,R52539310,1,0.0,2026-05-22
278091,978091,R52632409,1,1.5,2026-05-23
278092,978092,R58108683,1,2.0,2026-06-11
278093,978093,R58885699,1,0.0,2026-05-27
278094,978094,R53008312,1,0.0,2026-06-13
278095,978095,R51673342,1,0.0,2026-06-04
278096,978096,,1,1.5,2026-06-12
278097,978097,R58567207,1,1.5,2026-06-02
278098,978098,R55522982,1,0.0,2026-05-20
278099,978099,R58256215,1,0.0,2026-06-06
278100,978100,R52733765,1,0.0,2026-06-07
278101,978101,R58391209,1,0.0,2026-06-02
278102,978102,R58803145,1,0.0,2026-05-30
278103,978103,R58825146,1,0.0,2026-05-14
278104,978104,R51899405,1,0.0,2026-06-05
278105,978105,R55569838,1,0.0,2026-05-13
278106,978106,R56086865,1,0.0,2026-06-13
278107,978107,R54608654,1,2.0,2026-05-29
278108,978108,R58126316,1,2.0,2026-05-27
278109,978109,R52997690,1,2.0,2026-05-19
278110,978110,R58736874,1,2.0,2026-05-20
278111,978111,R59008088,1,0.0,2026-06-04
278112,978112,R56524423,1,1.5,2026-06-05
278113,978113,R56861697,1,2.0,2026-06-08
278114,978114,R57892150,1,1.5,2026-05-14
278115,978115,R52791655,1,0.0,2026-06-06
278116,978116,R55211645,1,0.0,2026-06-08
278117,978117,R53871972,1,0.0,2026-06-05
278118,978118,R54387016,1,0.0,2026-06-11
278119,978119,R52997767,1,1.5,2026-05-31
278120,978120,R58521031,1,1.5,2026-05-15
278121,978121,R52127642,1,0.0,2026-05-27
278122,978122,R52274149,1,0.0,2026-06-02
278123,978123,R55584895,1,1.5,2026-05-26
278124,978124,R54445529,1,0.0,2026-05-17
278125,978125,R58769832,1,2.0,2026-05-30
278126,978126,R55185420,1,1.5,2026-06-10
278127,978127,R55820632,1,0.0,2026-05-28
278128,978128,R56017405,1,0.0,2026-05-25
278129,978129,R59702684,1,0.0,2026-06-02
278130,978130,R53542178,1,0.0,2026-06-07
278131,978131,R55871712,1,0.0,2026-06-09
278132,978132,R57349856,1,2.0,2026-06-12
278133,978133,R56886093,1,1.5,2026-06-03
278134,978134,R53919920,1,2.0,2026-06-13
278135,978135,R59955652,1,2.0,2026-06-08
278136,978136,R55655112,1,0.0,2026-06-10
278137,978137,R53807664,1,2.0,2026-05-19
278138,978138,R55131409,1,0.0,2026-05-17
278139,978139,,1,0.0,2026-06-02
278140,978140,R53713262,1,0.0,2026-05-19
278141,978141,R59511639,1,0.0,2026-06-04
278142,978142,R55825603,1,0.0,2026-06-02
278143,978143,R58793337,1,0.0,2026-06-02
278144,978144,R56562630,1,0.0,2026-05-31
278145,978145,R55493903,1,0.0,2026-06-05
278146,978146,R53078884,1,2.0,2026-05-23
278147,978147,R55537828,1,0.0,2026-05-17
278148,978148,R57204307,1,2.0,2026-06-09
278149,978149,R54532987,1,1.5,2026-05-23
278150,978150,R54327086,1,1.5,2026-05-07
278151,978151,R53765511,1,1.5,2026-06-10
278152,978152,R54717021,1,0.0,2026-06-08
278153,978153,R57628982,1,0.0,2026-06-11
278154,978154,R57265051,1,0.0,2026-06-08
278155,978155,R51758750,1,2.0,2026-06-05
278156,978156,R59622927,1,0.0,2026-05-12
278157,978157,R58617674,1,2.0,2026-06-02
278158,978158,R53358345,1,1.5,2026-06-10
278159,978159,R54483123,1,0.0,2026-05-24
278160,978160,R57642458,1,0.0,2026-06-10
278161,978161,R53489048,1,1.5,2026-05-24
278162,978162,R51425345,1,2.0,2026-05-10
278163,978163,R55696863,1,2.0,2026-06-03
278164,978164,R51863104,1,1.5,2026-06-12
278165,978165,R51683217,1,0.0,2026-05-26
278166,978166,R53296288,1,0.0,2026-06-09
278167,978167,R55422996,1,0.0,2026-05-18
278168,978168,R59763505,1,0.0,2026-06-07
278169,978169,,1,0.0,2026-06-02
278170,978170,R59675856,1,0.0,2026-05-30
278171,978171,R54679216,1,0.0,2026-06-08
278172,978172,R57597719,1,0.0,2026-05-23
278173,978173,R58019386,1,1.5,2026-05-31
278174,978174,R51570703,1,0.0,2026-06-06
278175,978175,R55924018,1,2.0,2026-06-06
278176,978176,R57788429,1,2.0,2026-05-26
278177,978177,R57326150,1,2.0,2026-05-28
278178,978178,R58961711,1,0.0,2026-04-29
278179,978179,R56722958,1,0.0,2026-06-08
278180,978180,,1,1.5,2026-06-09
278181,978181,R54506695,1,2.0,2026-05-22
278182,978182,R59675990,1,0.0,2026-05-29
278183,978183,R56591029,1,0.0,2026-06-12
278184,978184,R58972400,1,1.5,2026-06-06
278185,978185,,1,2.0,2026-05-26
278186,978186,,1,0.0,2026-06-13
278187,978187,R56201640,1,0.0,2026-06-09
278188,978188,R59015990,1,2.0,2026-06-13
278189,978189,,1,2.0,2026-05-28
278190,978190,R53937898,1,2.0,2026-05-12
278191,978191,R51961375,1,0.0,2026-06-11
278192,978192,R57131293,1,1.5,2026-05-23
278193,978193,R54647541,1,0.0,2026-06-06
278194,978194,R54851067,1,0.0,2026-05-30
278195,978195,R56745783,1,0.0,2026-06-04
278196,978196,R54596059,1,0.0,2026-06-06
278197,978197,R52701132,1,2.0,2026-06-10
278198,978198,,1,1.5,2026-05-27
278199,978199,R59633693,1,2.0,2026-06-06
278200,978200,R56645174,1,0.0,2026-05-12
278201,978201,,1,0.0,2026-06-03
278202,978202,R56970342,1,0.0,2026-05-15
278203,978203,R54639304,1,0.0,2026-06-12
278204,978204,R59906947,1,1.5,2026-05-24
278205,978205,R59823579,1,1.5,2026-06-12
278206,978206,R55580393,1,0.0,2026-06-10
278207,978207,R52543658,1,2.0,2026-05-25
278208,978208,R52053747,1,2.0,2026-06-09
278209,978209,R56491254,1,1.5,2026-05-21
278210,978210,R57792097,1,0.0,2026-06-11
278211,978211,R52625800,1,0.0,2026-06-11
278212,978212,R52436996,1,0.0,2026-06-01
278213,978213,R55196176,1,2.0,2026-05-24
278214,978214,R53585356,1,0.0,2026-06-06
278215,978215,R57048471,1,2.0,2026-06-02
278216,978216,R56948063,1,0.0,2026-06-03
278217,978217,R52976436,1,0.0,2026-06-07
278218,978218,,1,0.0,2026-06-13
278219,978219,R59170198,1,0.0,2026-06-13
278220,978220,R54107910,1,1.5,2026-05-16
278221,978221,R51217538,1,0.0,2026-05-29
278222,978222,R54113551,1,0.0,2026-06-02
278223,978223,R57966534,1,0.0,2026-05-27
278224,978224,R52278162,1,0.0,2026-06-10
278225,978225,R58818403,1,2.0,2026-05-04
278226,978226,R54859026,1,2.0,2026-06-11
278227,978227,R56909243,1,0.0,2026-06-10
278228,978228,R57102951,1,0.0,2026-06-07
278229,978229,,1,2.0,2026-05-20
278230,978230,R56219695,1,1.5,2026-05-07
278231,978231,R59854574,1,0.0,2026-06-12
278232,978232,R57008760,1,1.5,2026-05-29
278233,978233,R53082428,1,0.0,2026-05-17
278234,978234,R58082736,1,0.0,2026-06-02
278235,978235,R51081596,1,2.0,2026-06-02
278236,978236,R52627103,1,0.0,2026-05-15
278237,978237,R53742006,1,0.0,2026-06-11
278238,978238,R57593083,1,0.0,2026-06-03
278239,978239,R57803687,1,0.0,2026-05-30
278240,978240,R57161464,1,1.5,2026-06-07
278241,978241,R52136693,1,0.0,2026-06-09
278242,978242,R59468039,1,1.5,2026-06-08
278243,978243,R57832565,1,0.0,2026-06-09
278244,978244,R56763560,1,1.5,2026-05-24
278245,978245,R57296659,1,2.0,2026-06-10
278246,978246,R54975774,1,1.5,2026-05-15
278247,978247,R54966512,1,1.5,2026-05-20
278248,978248,R55304821,1,2.0,2026-05-24
278249,978249,R59763237,1,0.0,2026-06-13
278250,978250,R55998469,1,2.0,2026-05-30
278251,978251,R53342273,1,0.0,2026-06-04
278252,978252,R51231158,1,0.0,2026-06-11
278253,978253,R54884715,1,0.0,2026-06-10
278254,978254,R57114062,1,0.0,2026-06-12
278255,978255,R56787122,1,2.0,2026-05-23
278256,978256,R54789077,1,1.5,2026-05-31
278257,978257,R56499903,1,0.0,2026-05-21
278258,978258,,1,0.0,2026-06-10
278259,978259,R51633219,1,2.0,2026-06-02
278260,978260,R55740396,1,2.0,2026-05-15
278261,978261,R54647407,1,0.0,2026-05-23
278262,978262,R58879080,1,0.0,2026-05-28
278263,978263,R55230993,1,0.0,2026-06-01
278264,978264,R59472608,1,0.0,2026-06-06
278265,978265,R54232483,1,0.0,2026-06-06
278266,978266,R58813298,1,2.0,2026-06-06
278267,978267,R57950050,1,2.0,2026-06-06
278268,978268,R52549520,1,0.0,2026-06-03
278269,978269,R58171678,1,2.0,2026-06-10
278270,978270,R59181155,1,0.0,2026-06-04
278271,978271,R56832695,1,2.0,2026-05-20
278272,978272,R58500668,1,0.0,2026-06-06
278273,978273,R52659582,1,0.0,2026-06-13
278274,978274,R54886343,1,0.0,2026-06-06
278275,978275,R53928569,1,1.5,2026-06-02
278276,978276,R51494882,1,1.5,2026-05-31
278277,978277,R52385715,1,0.0,2026-05-14
278278,978278,R55637000,1,0.0,2026-06-06
278279,978279,R51830739,1,0.0,2026-05-30
278280,978280,R58349113,1,0.0,2026-05-31
278281,978281,R59393320,1,0.0,2026-06-06
278282,978282,R53560702,1,1.5,2026-05-15
278283,978283,R59168215,1,0.0,2026-05-14
278284,978284,R53579494,1,0.0,2026-06-09
278285,978285,R54621604,1,0.0,2026-06-13
278286,978286,R55327780,1,0.0,2026-05-27
278287,978287,R53984898,1,2.0,2026-06-02
278288,978288,R54292480,1,1.5,2026-06-04
278289,978289,R57619844,1,0.0,2026-05-21
278290,978290,R53566487,1,0.0,2026-05-27
278291,978291,R58097036,1,0.0,2026-06-02
278292,978292,R59988620,1,0.0,2026-06-01
278293,978293,R58624283,1,2.0,2026-05-28
278294,978294,R55712801,1,2.0,2026-06-09
278295,978295,R52618923,1,0.0,2026-06-02
278296,978296,R55349426,1,0.0,2026-05-24
278297,978297,R51914596,1,2.0,2026-06-13
278298,978298,R57360143,1,2.0,2026-06-02
278299,978299,R54148636,1,1.5,2026-06-11
278300,978300,R54098504,1,0.0,2026-06-03
278301,978301,,1,0.0,2026-06-13
278302,978302,R53131803,1,0.0,2026-05-26
278303,978303,R55920752,1,0.0,2026-05-27
278304,978304,R55550902,1,0.0,2026-06-09
278305,978305,R54109739,1,0.0,2026-05-29
278306,978306,R58950600,1,0.0,2026-06-07
278307,978307,R55029862,1,1.5,2026-06-08
278308,978308,R53835393,1,0.0,2026-06-03
278309,978309,R51496108,1,2.0,2026-05-24
278310,978310,R52086360,1,2.0,2026-05-31
278311,978311,R58891886,1,0.0,2026-06-05
278312,978312,R53603066,1,0.0,2026-06-06
278313,978313,R53038694,1,2.0,2026-06-03
278314,978314,R54944243,1,2.0,2026-06-06
278315,978315,R58814581,1,2.0,2026-05-27
278316,978316,R57384452,1,0.0,2026-06-06
278317,978317,R51456340,1,0.0,2026-05-27
278318,978318,R59278689,1,1.5,2026-06-01
278319,978319,R59161482,1,1.5,2026-06-08
278320,978320,R55170373,1,2.0,2026-06-06
278321,978321,R54486811,1,2.0,2026-06-08
278322,978322,R57169088,1,0.0,2026-05-28
278323,978323,R52429985,1,0.0,2026-06-06
278324,978324,R59847496,1,0.0,2026-06-09
278325,978325,R59452235,1,0.0,2026-06-11
278326,978326,R54670768,1,0.0,2026-06-11
278327,978327,R55846445,1,2.0,2026-05-30
278328,978328,R57085998,1,0.0,2026-06-10
278329,978329,R52274149,1,0.0,2026-06-08
278330,978330,R52310929,1,0.0,2026-05-29
278331,978331,,1,0.0,2026-05-30
278332,978332,R52669199,1,0.0,2026-05-24
278333,978333,R59527778,1,2.0,2026-06-13
278334,978334,R58704375,1,0.0,2026-05-09
278335,978335,R56993023,1,0.0,2026-06-11
278336,978336,R54241122,1,2.0,2026-06-09
278337,978337,R58032125,1,2.0,2026-06-11
278338,978338,R58693552,1,0.0,2026-06-12
278339,978339,,1,1.5,2026-06-08
278340,978340,R52576770,1,0.0,2026-06-10
278341,978341,R59347968,1,1.5,2026-06-07
278342,978342,R54931705,1,0.0,2026-05-15
278343,978343,R57265262,1,0.0,2026-05-17
278344,978344,R57911431,1,0.0,2026-06-13
278345,978345,R53249767,1,1.5,2026-06-12
278346,978346,R54727231,1,0.0,2026-06-02
