payment_id,order_id,ext_id,payment_type_id,amount,payment_date
406920,969934,R58106164,1,28.98,2026-05-10
406927,969939,R56747076,1,66.0,2026-04-28
406928,969940,R54067854,1,106.0,2026-04-28
406931,969943,R56462232,1,80.0,2026-05-12
406945,969951,R53934220,1,29.0,2026-04-24
406947,969952,R57726027,1,86.94,2026-05-08
406952,969957,R55744131,1,120.0,2026-05-08
406959,969962,R55518423,1,139.0,2026-05-10
406963,969965,R53544697,1,44.0,2026-04-30
406966,969967,R54798828,1,24.92,2026-04-22
406968,969969,R58586076,1,87.0,2026-05-14
406977,969977,R57718202,1,0.0,2026-05-09
406980,969978,R57974091,1,139.1,2026-04-26
406987,969982,R53493205,1,22.0,2026-04-30
406994,969986,R53019078,1,158.43,2026-04-20
407001,969992,R54596471,1,79.86,2026-05-12
407008,969996,R52817334,1,824.32,2026-05-08
407041,970017,R58210575,1,115.92,2026-05-13
407048,970021,R55024201,1,56.0,2026-05-06
407049,970022,R55898952,1,28.98,2026-05-13
407050,970023,R59838157,1,731.0,2026-04-23
407052,970026,R52207734,1,115.92,2026-05-06
407053,970027,R52819585,1,318.78,2026-04-10
407066,970037,R59369011,1,43.92,2026-05-07
407078,970045,R58254922,1,115.92,2026-05-13
407079,970046,R56855989,1,24.92,2026-05-14
407083,970049,R55176637,1,76.0,2026-05-15
407089,970055,R55441185,1,58.0,2026-05-11
407091,970058,R51061702,1,79.86,2026-05-14
407096,970061,R56755035,1,34.34,2026-05-04
407099,970062,R54880414,1,87.6,2026-05-14
407101,970064,R51418813,1,86.94,2026-05-01
407103,970066,R57724600,1,44.0,2026-05-12
407130,970082,R58469606,1,21.96,2026-04-24
407133,970084,R51919969,1,116.0,2026-05-07
407140,970087,R57270990,1,65.7,2026-05-11
407141,970088,R58985886,1,0.0,2026-04-29
407144,970090,R54199716,1,43.92,2026-05-12
407146,970092,R53181801,1,105.62,2026-05-08
407149,970094,R56799717,1,136.0,2026-05-05
407151,970095,R54155858,1,43.8,2026-05-06
407155,970097,R57466661,1,0.0,2026-05-04
407156,970098,R58044184,1,65.7,2026-05-02
407159,970100,R51331767,1,106.0,2026-05-12
407164,970103,R55936958,1,70.0,2026-05-04
407166,970104,R59416145,1,39.93,2026-05-02
407170,970107,R52785736,1,773.0,2026-05-15
407175,970110,,1,332.3,2026-05-11
407192,970121,R52506131,1,0.0,2026-04-28
407199,970126,R58136124,1,24.0,2026-05-13
407206,970130,R51787829,1,105.62,2026-05-06
407215,970136,R59483987,1,68.68,2026-05-14
407220,970139,R58137226,1,0.0,2026-04-20
407223,970140,R54816461,1,53.0,2026-04-25
407231,970144,R58010536,1,731.06,2026-04-08
407232,970145,R58179992,1,79.86,2026-04-30
407234,970146,R59735920,1,85.01,2026-05-02
407236,970148,R58845442,1,29.0,2026-05-11
407250,970156,R54360533,1,328.0,2026-05-12
407265,970165,R53603334,1,39.93,2026-05-04
407285,970174,R54275259,1,158.43,2026-04-14
407286,970175,R59460760,1,63.76,2026-05-09
407292,970180,R53132761,1,43.8,2026-04-29
407310,970191,R53355069,1,105.62,2026-05-11
407312,970192,R59143149,1,69.55,2026-04-17
407314,970193,R59881412,1,105.62,2026-04-23
407336,970206,R57951209,1,45.41,2026-05-14
407355,970222,,1,40.0,2026-05-07
407362,970227,R54937500,1,21.9,2026-04-19
407363,970228,R58275275,1,22.0,2026-04-29
407370,970233,,1,93.5,2026-05-13
407381,970241,R54396422,1,43.8,2026-05-13
407384,970242,R51040860,1,69.55,2026-05-11
407398,970248,R56624955,1,158.43,2026-04-30
407429,970265,R52663605,1,211.0,2026-05-10
407435,970268,R56780858,1,119.79,2026-04-23
407438,970269,R58104191,1,57.96,2026-05-13
407455,970284,,1,1056.0,2026-05-15
407457,970286,R59063593,1,159.72,2026-05-10
407472,970295,,1,334.88,2026-05-03
407474,970296,R53746240,1,334.88,2026-04-30
407475,970298,R52720212,1,160.0,2026-05-05
407479,970302,R59968870,1,278.2,2026-05-09
407480,970303,R57448338,1,85.01,2026-05-09
407493,970313,R53913043,1,86.94,2026-05-11
407495,970314,R52658979,1,19.32,2026-05-12
407500,970319,R54627801,1,22.0,2026-04-27
407504,970321,R53142291,1,669.76,2026-04-28
407514,970329,R59961437,1,120.0,2026-05-11
407522,970336,R53227297,1,43.8,2026-05-12
407530,970340,R57962444,1,52.81,2026-05-01
407535,970342,R53230697,1,105.62,2026-05-12
407544,970350,R59233059,1,69.55,2026-05-09
407552,970355,R55029306,1,412.16,2026-05-04
407556,970357,R52078870,1,255.03,2026-04-28
407559,970358,R57631223,1,18.83,2026-05-05
407561,970359,R51700726,1,116.0,2026-04-21
407566,970363,R56970620,1,87.6,2026-04-19
407568,970364,R57658540,1,119.62,2026-05-04
407581,970372,,1,43.92,2026-04-26
407589,970377,R51044806,1,170.0,2026-05-09
407593,970379,R58394475,1,39.93,2026-05-04
407602,970384,R58658822,1,120.0,2026-05-14
407610,970388,R55057571,1,43.8,2026-04-20
407613,970390,R58703149,1,39.93,2026-04-18
407614,970391,R58457892,1,58.0,2026-05-04
407625,970398,R53814484,1,1313.76,2026-05-12
407630,970401,R51539641,1,70.0,2026-05-07
407641,970408,R51859014,1,209.0,2026-05-06
407642,970409,R52033987,1,31.88,2026-04-30
407648,970412,R51945648,1,412.16,2026-05-01
407659,970422,R58493992,1,139.0,2026-05-06
407663,970425,,1,21.9,2026-05-06
407668,970429,R53109869,1,43.8,2026-05-11
407682,970438,R56964691,1,158.43,2026-05-09
407683,970439,R51514642,1,44.0,2026-05-15
407686,970441,R53530186,1,278.0,2026-05-10
407690,970444,R52728995,1,105.62,2026-05-13
407691,970445,R53351056,1,139.1,2026-05-04
407697,970449,R59087031,1,170.0,2026-04-21
407718,970463,R59809346,1,57.96,2026-05-15
407721,970465,R57165745,1,45.41,2026-05-07
407725,970467,R59351847,1,50.0,2026-05-11
407727,970468,R51466071,1,116.0,2026-04-26
407730,970470,R52229132,1,86.94,2026-04-26
407734,970472,,1,36.12,2026-04-17
407735,970473,R54836556,1,91.0,2026-05-05
407737,970474,R57030282,1,69.55,2026-04-29
407750,970483,R53427604,1,24.92,2026-05-09
407767,970495,R58571776,1,708.92,2026-05-12
407770,970498,R58484184,1,116.0,2026-05-04
407773,970500,R58169035,1,22.0,2026-04-08
407779,970504,R57553171,1,167.44,2026-04-28
407780,970505,R55569704,1,255.03,2026-05-11
407783,970506,R57348218,1,80.0,2026-05-04
407788,970510,R54985783,1,2112.0,2026-05-03
407791,970512,R54654706,1,139.1,2026-05-06
407792,970513,R56671476,1,85.0,2026-04-24
407796,970516,R55744821,1,139.1,2026-04-29
407803,970520,R56447855,1,43.8,2026-05-01
407808,970522,R52086849,1,56.49,2026-05-07
407812,970526,R53216263,1,136.23,2026-05-09
407823,970533,R59124903,1,139.1,2026-05-13
407824,970534,R59261458,1,87.84,2026-04-19
407836,970543,R56073178,1,48.16,2026-05-01
407838,970544,R58998424,1,199.64,2026-04-22
407841,970546,R56959241,1,57.96,2026-05-09
407846,970549,R59990114,1,167.44,2026-05-15
407854,970554,R57707714,1,139.1,2026-04-19
407858,970557,R57632650,1,87.6,2026-05-15
407864,970560,,1,58.08,2026-05-12
407869,970563,R59667197,1,28.98,2026-05-04
407876,970567,,1,139.1,2026-05-03
407877,970568,R53210478,1,44.0,2026-04-10
407886,970573,R55375383,1,34.0,2026-05-02
407911,970590,R55174386,1,0.0,2026-05-08
407922,970599,R56763081,1,105.62,2026-05-08
407923,970600,R58681158,1,76.0,2026-05-02
407929,970603,R56295707,1,160.0,2026-04-20
407931,970604,R55433139,1,139.1,2026-05-12
407940,970609,R52311887,1,139.1,2026-04-30
407942,970610,R51658975,1,66.0,2026-05-08
407944,970612,R59742462,1,21.9,2026-05-04
407946,970614,R55989954,1,58.0,2026-05-06
407955,970619,R53999811,1,170.02,2026-05-08
407965,970625,R52929111,1,19.32,2026-04-26
407970,970628,R55085568,1,139.1,2026-04-08
407973,970630,R54687942,1,1236.48,2026-05-12
407976,970632,R51346469,1,63.76,2026-05-02
407982,970637,R54067653,1,39.93,2026-05-12
407985,970638,R53086240,1,0.0,2026-05-02
407986,970639,R55492878,1,100.0,2026-05-15
407993,970642,R55163017,1,0.0,2026-05-03
407994,970643,R59842525,1,170.02,2026-04-30
407995,970644,R51881484,1,80.0,2026-05-06
407997,970645,R56343521,1,75.32,2026-04-12
408002,970647,R51875833,1,75.0,2026-04-15
408005,970650,R51891426,1,53.0,2026-04-30
408012,970655,R59071495,1,564.92,2026-04-25
408014,970656,R51889185,1,34.0,2026-04-11
408019,970659,R59756906,1,106.0,2026-04-25
408027,970665,R54135696,1,208.65,2026-05-10
408029,970667,R56072019,1,31.88,2026-05-06
408031,970668,R53136094,1,43.8,2026-04-13
408032,970670,R55084553,1,29.0,2026-04-29
408038,970674,R59065777,1,773.0,2026-05-02
408044,970678,R57988947,1,24.92,2026-05-09
408049,970681,R57244152,1,105.62,2026-05-07
408067,970694,R59360429,1,58.0,2026-04-21
408068,970695,R56632847,1,21.9,2026-05-06
408069,970696,R59885492,1,119.62,2026-05-08
408080,970703,R59519876,1,57.96,2026-04-20
408084,970706,R58945284,1,170.02,2026-04-22
408086,970707,R55630123,1,139.1,2026-05-05
408087,970708,R57124818,1,28.98,2026-04-22
408088,970709,R53952208,1,48.16,2026-05-11
408097,970714,R58593355,1,53.0,2026-05-06
408105,970719,,1,52.81,2026-05-04
408116,970728,R55071737,1,24.0,2026-05-15
408121,970731,R54388252,1,69.55,2026-04-29
408123,970732,R57768200,1,158.43,2026-05-09
408125,970734,R51526423,1,39.93,2026-05-09
408126,970735,R55601781,1,24.08,2026-05-02
408128,970737,R57411089,1,65.7,2026-05-11
408135,970742,R59315402,1,206.08,2026-05-13
408140,970744,R51292123,1,184.18,2026-05-14
408142,970746,R54002608,1,0.0,2026-05-09
408148,970749,R57508690,1,65.88,2026-05-13
408154,970754,R58702067,1,850.0,2026-05-02
408158,970756,R54350246,1,19.0,2026-04-26
408163,970761,R56909320,1,139.1,2026-05-05
408170,970765,R56006639,1,157.7,2026-04-19
408171,970766,R58501951,1,318.78,2026-04-30
408185,970775,R53419300,1,79.86,2026-05-03
408203,970785,R53670898,1,159.72,2026-05-09
408208,970788,,1,119.62,2026-04-23
408223,970798,R53811419,1,200.0,2026-05-12
408224,970799,R53179416,1,57.96,2026-05-15
408227,970802,R52471880,1,79.86,2026-05-10
408231,970804,R55139244,1,53.0,2026-04-12
408241,970813,R58775962,1,87.84,2026-05-01
408243,970814,R57403532,1,66.0,2026-04-25
408247,970816,R57082387,1,87.84,2026-05-03
408250,970818,R54093811,1,43.8,2026-04-23
408252,970819,R51043245,1,158.43,2026-04-26
408258,970823,R54765180,1,79.86,2026-05-08
408259,970824,R53133853,1,386.4,2026-04-22
408276,970835,R55659202,1,79.86,2026-05-13
408283,970841,,1,0.0,2026-05-13
408291,970847,R53926050,1,28.98,2026-05-13
408294,970850,R56250335,1,276.27,2026-05-11
408302,970854,R55292149,1,58.0,2026-05-14
408305,970856,R52022551,1,115.92,2026-04-21
408311,970861,R51046712,1,57.96,2026-04-19
408312,970862,R52727357,1,58.0,2026-05-06
408317,970865,R51437950,1,70.0,2026-05-08
408324,970869,R58038456,1,292.0,2026-05-03
408330,970872,R57246460,1,56.49,2026-04-23
408369,970903,R59266640,1,91.0,2026-05-12
408375,970907,,1,334.88,2026-04-27
408376,970908,R52425148,1,91.0,2026-05-02
408387,970914,R54905624,1,159.72,2026-05-02
408389,970916,R56397666,1,43.8,2026-05-05
408399,970923,,1,22.0,2026-03-24
408408,970928,R54463172,1,278.2,2026-05-02
408411,970930,R57577212,1,0.0,2026-05-03
408419,970934,R55635228,1,772.8,2026-05-07
408424,970937,,1,115.92,2026-05-08
408426,970938,R52451306,1,412.0,2026-05-04
408433,970942,R54843232,1,65.7,2026-05-15
408436,970944,R59694792,1,32.0,2026-05-09
408456,970953,,1,87.0,2026-05-11
408463,970958,R59085939,1,208.65,2026-05-07
408466,970960,R56488936,1,0.0,2026-05-03
408468,970962,R54562947,1,12.04,2026-05-08
408483,970970,R52905807,1,386.4,2026-05-03
408485,970972,R55894661,1,57.96,2026-05-04
408489,970976,R53695418,1,53.0,2026-05-12
408495,970980,R52547202,1,28.98,2026-05-02
408499,970984,R51420240,1,0.0,2026-04-14
408510,970990,R53584944,1,0.0,2026-05-03
408515,970994,R53038895,1,45.41,2026-04-21
408529,971001,,1,386.4,2026-04-30
408530,971002,R53405412,1,139.1,2026-04-26
408536,971005,R53481146,1,75.0,2026-04-17
408539,971006,R57767788,1,105.62,2026-04-23
408556,971016,R52420656,1,167.44,2026-05-06
408562,971019,R54339892,1,79.86,2026-05-14
408573,971026,R52844095,1,0.0,2026-04-20
408576,971027,R52769721,1,299.0,2026-05-06
408577,971028,R53280561,1,57.96,2026-04-27
408590,971036,R54690384,1,139.1,2026-05-11
408596,971039,R51803432,1,43.92,2026-05-04
408602,971044,R54366931,1,28.98,2026-05-01
408603,971045,R56356183,1,80.0,2026-05-07
408604,971046,R57844145,1,278.2,2026-05-14
408609,971049,R55555605,1,0.0,2026-05-12
408617,971055,R54041897,1,105.62,2026-05-11
408635,971065,R53808143,1,22.0,2026-05-04
408636,971066,R58140013,1,21.9,2026-04-24
408648,971075,R55494918,1,66.0,2026-04-05
408652,971077,R53534755,1,40.0,2026-05-14
408659,971081,R55617930,1,160.0,2026-05-13
408663,971084,R55190736,1,79.86,2026-04-19
408670,971089,R51894156,1,773.0,2026-05-14
408677,971096,R56872540,1,15.94,2026-05-08
408678,971097,R58810424,1,24.92,2026-05-04
408679,971098,R57624614,1,52.81,2026-05-02
408690,971105,,1,16.0,2026-04-20
408693,971106,R56937106,1,335.0,2026-05-03
408695,971108,R56196602,1,91.0,2026-04-23
408699,971110,R52052521,1,24.08,2026-05-13
408700,971111,R55574206,1,54.9,2026-04-30
408716,971124,R54063295,1,80.0,2026-04-21
408724,971129,R57217793,1,28.98,2026-05-11
408726,971130,R52057559,1,106.0,2026-05-10
408746,971143,,1,39.93,2026-05-14
408751,971147,,1,0.0,2026-04-29
408754,971148,R58311931,1,57.96,2026-05-13
408757,971151,R51860029,1,56.49,2026-05-11
408760,971153,R51925017,1,43.8,2026-04-29
408762,971155,R58058082,1,79.86,2026-04-26
408790,971170,R52950633,1,58.0,2026-04-29
408798,971176,R53928569,1,85.56,2026-05-03
408811,971185,R53650133,1,85.56,2026-05-19
408813,971187,R51197386,1,121.44,2026-04-16
408816,971188,R59518861,1,828.0,2026-05-17
408823,971192,R53711912,1,37.72,2026-05-23
408828,971196,R51597742,1,0.0,2026-04-23
408834,971202,R52769453,1,121.44,2026-05-17
408835,971203,R58704385,1,57.0,2026-05-18
408842,971208,R58637290,1,71.3,2026-05-09
408844,971209,R58176515,1,49.68,2026-05-07
408853,971215,R57246604,1,57.04,2026-05-03
408854,971216,R59172516,1,37.72,2026-05-09
408856,971217,R57411501,1,57.04,2026-05-18
408858,971218,R58046626,1,0.0,2026-05-22
408862,971221,R57729169,1,41.4,2026-05-15
408876,971230,R51442375,1,142.6,2026-05-21
408878,971231,R53540808,1,75.44,2026-05-17
408879,971232,R55502063,1,142.6,2026-05-15
408880,971233,R52083985,1,0.0,2026-05-05
408882,971235,R55345145,1,607.0,2026-05-16
408887,971238,R58986844,1,294.4,2026-05-03
408890,971240,,1,1177.6,2026-05-18
408901,971249,R58811928,1,75.44,2026-05-19
408908,971254,R58869215,1,75.44,2026-05-20
408914,971258,R56844543,1,24.53,2026-05-10
408916,971260,R59450061,1,31.0,2026-05-06
408922,971264,,1,0.0,2026-05-17
408923,971265,R57990920,1,85.56,2026-05-17
408929,971269,R55875658,1,28.52,2026-05-11
408931,971270,R55152184,1,170.88,2026-05-23
408939,971276,R53050609,1,28.52,2026-05-02
408944,971279,R58057938,1,121.0,2026-05-13
408949,971282,R51786402,1,64.88,2026-05-10
408950,971283,R53557024,1,478.0,2026-04-15
408954,971286,R59932080,1,142.6,2026-05-13
408955,971287,R54377821,1,62.0,2026-05-16
408956,971288,R55963384,1,205.72,2026-05-21
408957,971289,R52622802,1,20.7,2026-05-25
408958,971290,R54645645,1,242.88,2026-05-22
408966,971294,R52136904,1,85.56,2026-04-26
408973,971300,R58158192,1,82.8,2026-05-23
408978,971302,R57952636,1,99.0,2026-05-22
408996,971315,R54995591,1,38.0,2026-05-19
408997,971316,,1,50.0,2026-05-05
409001,971319,R58188239,1,0.0,2026-05-12
409015,971329,R53086853,1,303.6,2026-05-02
409022,971335,R53050207,1,71.3,2026-05-13
409035,971342,,1,16.0,2026-05-11
409036,971343,R52807325,1,294.4,2026-05-13
409039,971344,R55678473,1,239.2,2026-05-12
409049,971352,R56448401,1,31.28,2026-05-20
409069,971363,R58724815,1,75.44,2026-04-29
409073,971365,R56293935,1,754.4,2026-05-14
409075,971366,R59958851,1,64.88,2026-05-17
409078,971369,R52390887,1,75.44,2026-05-08
409093,971379,R58360214,1,294.0,2026-05-13
409098,971382,R55107157,1,52.22,2026-05-24
409100,971384,R57424987,1,120.0,2026-04-20
409106,971389,R52676756,1,57.04,2026-05-20
409108,971391,R59298382,1,86.0,2026-05-15
409124,971401,R57543363,1,31.28,2026-05-14
409140,971409,R52663950,1,57.04,2026-05-10
409141,971410,R51881350,1,151.0,2026-05-21
409142,971411,R55438733,1,47.0,2026-04-21
409148,971413,,1,113.0,2026-05-02
409153,971416,R57566858,1,82.8,2026-05-21
409175,971430,R59708067,1,49.68,2026-05-17
409176,971431,R57778956,1,41.4,2026-05-23
409184,971437,R55414280,1,60.72,2026-05-13
409188,971440,R56513935,1,99.36,2026-05-01
409198,971448,R52456689,1,411.0,2026-05-19
409203,971453,R51476914,1,24.53,2026-05-16
409205,971454,R56715679,1,20.7,2026-05-17
409214,971459,R56705459,1,86.0,2026-05-24
409217,971462,R52695481,1,75.44,2026-05-14
409235,971474,R51923848,1,21.0,2026-05-13
409242,971479,R58189944,1,150.88,2026-05-12
409247,971484,R59839316,1,150.88,2026-05-21
409249,971485,R54564786,1,20.7,2026-05-12
409250,971486,,1,150.88,2026-05-19
409253,971489,R59099693,1,49.68,2026-05-17
409262,971494,R58471167,1,276.0,2026-05-09
409264,971495,R51865556,1,21.0,2026-05-19
409271,971499,R58685851,1,276.0,2026-05-15
409272,971500,R59992767,1,120.0,2026-05-12
409282,971510,R53201350,1,57.0,2026-04-29
409295,971520,R54880146,1,1177.6,2026-05-23
409300,971522,R58346249,1,75.44,2026-05-24
409301,971523,R53652853,1,49.0,2026-05-01
409304,971525,,1,75.0,2026-05-18
409306,971528,R57776102,1,57.04,2026-05-17
409319,971536,R56103215,1,0.0,2026-05-14
409326,971541,R54324902,1,41.4,2026-05-25
409332,971546,,1,41.0,2026-05-02
409349,971556,R53176830,1,62.0,2026-05-09
409360,971561,R57237945,1,57.0,2026-05-09
409361,971562,R51511299,1,38.0,2026-05-25
409365,971565,R59056046,1,245.28,2026-04-28
409367,971566,R59496850,1,99.36,2026-05-16
409368,971567,R51867318,1,0.0,2026-05-18
409381,971574,R55514055,1,25.0,2026-05-20
409385,971579,R56791547,1,239.2,2026-05-15
409392,971584,R51231503,1,239.0,2026-04-29
409409,971594,R51700649,1,41.0,2026-05-23
409411,971595,R55250197,1,75.44,2026-05-16
409416,971600,R59818062,1,243.0,2026-05-02
409419,971602,R55216003,1,41.4,2026-05-20
409432,971609,R51306356,1,0.0,2026-05-19
409437,971612,R54082164,1,99.0,2026-05-25
409440,971613,R59000464,1,114.0,2026-05-08
409452,971620,R54189774,1,32.0,2026-04-27
409461,971625,R56585043,1,37.72,2026-05-24
409465,971630,R55951871,1,60.72,2026-05-06
409484,971642,R55844462,1,99.36,2026-05-25
409487,971643,R56587696,1,142.6,2026-04-15
409490,971645,,1,71.3,2026-05-23
409491,971646,R57934380,1,75.44,2026-05-06
409505,971656,R55758920,1,60.72,2026-04-30
409506,971657,R53445046,1,52.22,2026-04-28
409509,971659,R51579285,1,0.0,2026-05-06
409515,971664,R57131293,1,75.44,2026-05-11
409518,971665,,1,243.0,2026-05-21
409526,971673,R56684952,1,53.8,2026-05-21
409529,971675,R52842065,1,57.04,2026-05-13
409535,971678,R58580147,1,53.4,2026-05-21
409537,971680,R57268605,1,75.0,2026-04-22
409557,971691,R54757201,1,242.88,2026-05-20
409558,971692,R58349927,1,0.0,2026-05-13
409565,971697,R53647882,1,114.0,2026-05-14
409568,971698,R57662084,1,0.0,2026-05-12
409569,971699,R55758920,1,1214.0,2026-04-11
409584,971711,R51262555,1,142.6,2026-05-19
409585,971712,R53011990,1,82.8,2026-05-22
409586,971713,R54755295,1,911.0,2026-05-25
409595,971719,R58521031,1,37.72,2026-05-13
409596,971720,,1,607.0,2026-05-16
409599,971722,,1,57.0,2026-04-29
409611,971731,R58127341,1,28.0,2026-05-20
409619,971736,R55684814,1,20.7,2026-04-24
409620,971737,R58177751,1,20.7,2026-05-11
409622,971739,R57110652,1,285.0,2026-05-18
409625,971741,R59685654,1,121.44,2026-04-21
409626,971742,R59981465,1,36.0,2026-04-13
409628,971744,,1,13.8,2026-05-13
409630,971746,R56222482,1,478.4,2026-05-24
409635,971750,R51876044,1,121.44,2026-05-24
409638,971752,R52101561,1,31.0,2026-05-22
409640,971753,R53985846,1,98.12,2026-05-20
409641,971754,R54576845,1,28.52,2026-05-22
409644,971756,R56054798,1,15.64,2026-05-11
409646,971757,R58706214,1,441.6,2026-05-01
409648,971758,R58506654,1,182.0,2026-05-19
409656,971764,,1,102.86,2026-05-12
409664,971769,R58376229,1,114.0,2026-05-25
409668,971772,R54955545,1,75.0,2026-05-24
409670,971774,R52612803,1,588.8,2026-05-09
409674,971776,R55279956,1,0.0,2026-05-10
409675,971777,R53905342,1,607.2,2026-05-22
409676,971778,R58931329,1,0.0,2026-05-17
409688,971786,R56337726,1,142.6,2026-05-24
409700,971792,R58649081,1,239.2,2026-04-17
409706,971794,R58189944,1,113.16,2026-05-13
409711,971796,R53172194,1,57.04,2026-05-08
409716,971801,R56319068,1,71.2,2026-05-22
409720,971804,R57709007,1,41.0,2026-05-04
409721,971805,R51172856,1,1214.4,2026-05-15
409722,971806,R58151938,1,128.16,2026-05-20
409723,971807,R55902295,1,82.8,2026-04-26
409729,971813,R59102825,1,35.6,2026-05-22
409742,971820,R56050507,1,114.08,2026-05-18
409743,971821,R52896076,1,379.77,2026-05-21
409752,971827,R59815342,1,20.7,2026-05-07
409754,971829,R53243369,1,53.4,2026-04-26
409760,971833,R59193559,1,57.0,2026-05-14
409773,971839,R54184602,1,15.64,2026-05-25
409790,971849,R57309877,1,41.0,2026-05-24
409801,971857,R52343964,1,21.0,2026-05-11
409803,971859,R54538236,1,75.44,2026-05-20
409804,971860,R54992804,1,75.0,2026-05-06
409807,971861,R56220499,1,156.66,2026-05-22
409817,971867,R52199085,1,75.44,2026-05-12
409822,971869,R51207050,1,703.8,2026-05-15
409828,971872,R55655112,1,49.06,2026-05-18
409831,971874,R53333078,1,41.4,2026-05-15
409838,971881,R51774410,1,57.0,2026-05-23
409845,971885,,1,41.4,2026-05-12
409855,971890,R58832291,1,99.0,2026-05-25
409862,971896,R57616109,1,0.0,2026-05-17
409869,971900,R58449578,1,607.0,2026-05-19
409870,971901,R51039222,1,41.4,2026-04-22
409875,971904,R58365051,1,182.16,2026-05-22
409877,971906,R55612135,1,57.0,2026-05-23
409878,971907,R56859724,1,40.35,2026-05-18
409879,971908,R57506439,1,113.16,2026-05-13
409880,971909,R54706332,1,150.88,2026-05-25
409888,971913,R59145534,1,85.56,2026-05-02
409896,971918,R57296113,1,239.2,2026-05-01
409907,971925,R57972731,1,31.28,2026-05-15
409913,971928,R52429027,1,0.0,2026-05-19
409922,971932,R52452733,1,71.3,2026-05-22
409924,971933,R57923212,1,149.04,2026-05-25
409926,971934,R51990464,1,49.68,2026-04-28
409929,971936,R56692452,1,57.04,2026-05-20
409930,971937,R51036224,1,64.88,2026-05-06
409940,971944,R52335114,1,1821.6,2026-05-10
409942,971945,R52108428,1,142.6,2026-05-07
409948,971948,,1,114.08,2026-05-20
409949,971949,R59517022,1,478.0,2026-05-01
409954,971953,R53113624,1,138.0,2026-05-14
409962,971959,R56445748,1,49.68,2026-05-05
409966,971961,R52412620,1,276.0,2026-05-17
409970,971964,R54405272,1,143.0,2026-05-19
409971,971965,R51745331,1,28.52,2026-05-03
409975,971968,R56481446,1,36.0,2026-04-21
409979,971970,R53357789,1,60.72,2026-05-07
409985,971974,R52413779,1,57.04,2026-05-08
409986,971975,R57043155,1,37.72,2026-05-12
409987,971976,,1,49.0,2026-05-24
409994,971981,R58841831,1,828.0,2026-05-25
409996,971982,R51773874,1,75.44,2026-05-24
409997,971983,R54175742,1,71.3,2026-05-02
410010,971992,R56074270,1,20.7,2026-05-20
410016,971995,R52923172,1,0.0,2026-05-18
410020,971999,R54104232,1,2263.2,2026-05-08
410025,972002,R57890800,1,38.0,2026-05-18
410029,972004,R59600447,1,38.0,2026-05-02
410049,972018,R55649605,1,46.92,2026-05-16
410055,972022,R56162207,1,49.68,2026-04-15
410058,972024,R59553313,1,17.8,2026-05-17
410064,972028,R58335158,1,442.0,2026-05-24
410071,972032,,1,304.0,2026-05-20
410073,972033,R54447646,1,75.44,2026-05-09
410075,972035,R55574062,1,298.0,2026-04-25
410079,972038,R59492023,1,75.44,2026-05-21
410084,972042,R55138899,1,41.4,2026-05-22
410088,972044,R54266868,1,38.0,2026-04-18
410091,972046,R57462916,1,99.0,2026-05-04
410098,972051,R56053428,1,239.2,2026-04-13
410101,972054,R59762557,1,285.0,2026-04-29
410102,972055,R59281419,1,62.0,2026-05-08
410107,972059,R58400940,1,113.16,2026-05-12
410114,972063,R58506654,1,99.36,2026-05-18
410116,972065,R52061850,1,35.6,2026-05-23
410127,972073,R56536673,1,0.0,2026-05-21
410131,972075,R52129749,1,62.1,2026-05-16
410140,972082,R52987470,1,0.0,2026-04-23
410146,972086,R52309368,1,0.0,2026-05-15
410164,972098,R55555327,1,113.0,2026-05-13
410165,972099,R58919471,1,0.0,2026-05-18
410166,972100,R52856288,1,75.0,2026-05-21
410182,972109,R55941115,1,29.0,2026-05-24
410205,972122,R53932726,1,21.0,2026-05-17
410211,972125,,1,57.04,2026-05-17
410233,972138,,1,114.08,2026-05-10
410234,972139,R52302692,1,120.0,2026-05-12
410241,972145,R54979720,1,57.04,2026-05-25
410253,972152,R53890429,1,37.72,2026-05-13
410279,972165,R54278515,1,21.0,2026-04-28
410281,972167,R57654182,1,121.0,2026-05-12
410288,972171,R53341315,1,38.0,2026-05-16
410289,972172,R54890088,1,182.16,2026-05-08
410297,972177,,1,75.44,2026-05-24
410298,972178,R55691624,1,478.0,2026-05-19
410301,972180,R58887873,1,46.92,2026-05-06
410308,972184,R56781193,1,57.04,2026-05-18
410314,972187,R52981551,1,147.2,2026-04-11
410317,972188,R58452365,1,113.16,2026-05-16
410320,972190,R59164135,1,294.4,2026-04-24
410329,972196,R52991828,1,36.0,2026-05-22
410330,972197,R53935111,1,114.08,2026-05-10
410339,972203,,1,114.08,2026-05-21
410351,972212,,1,71.3,2026-05-11
410352,972213,R52116953,1,147.2,2026-05-23
410361,972219,R52270471,1,414.0,2026-05-25
410376,972226,R53388372,1,285.2,2026-04-09
410377,972227,R52179402,1,113.16,2026-04-22
410384,972233,R52767068,1,0.0,2026-05-08
410400,972242,R57598935,1,28.52,2026-05-24
410407,972246,R52946064,1,62.0,2026-05-06
410409,972247,R59730068,1,294.4,2026-05-16
410411,972249,R56518839,1,150.88,2026-05-24
410419,972255,R56371106,1,0.0,2026-05-08
410426,972258,R56753206,1,85.56,2026-05-23
410428,972259,R53180163,1,37.72,2026-05-23
410430,972261,R52969559,1,121.44,2026-05-22
410446,972271,R53893551,1,46.92,2026-05-20
